"PVWatts Hourly PV Performance Data"
"Requested Location","Sarnia"
"Location","Lat, Lng: 42.97, -82.42"
"Latitude (DD)","42.97"
"Longitude (DD)","-82.42"
"Elevation (m)","180.88000488281"
"DC System Size (kW)","2491.5"
"Module Type","Premium"
"Array Type","1-Axis Tracking"
"Array Tilt (deg)","0"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","96"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","31","0","0","0","8","3.8","0.11","0","8","0","0"
"10","31","1","0","0","8","3.6","0.11","0","8","0","0"
"10","31","2","0","0","8","3.7","0.11","0","8","0","0"
"10","31","3","0","0","9","3.8","0.11","0","9","0","0"
"10","31","4","0","0","9","4","0.11","0","9","0","0"
"10","31","5","0","0","9","4.1","0.11","0","9","0","0"
"10","31","6","0","0","9","4.4","0.11","0","9","0","0"
"10","31","7","0","4","9","4.7","0.11","2.958","9.039","3555.645","0"
"10","31","8","0","51","10","5","0.11","38.361","10.574","78441.362","65786.657"
"10","31","9","75","151","11","5.1","0.11","193.042","13.861","418136.085","393444.645"
"10","31","10","516","173","12","5.2","0.11","508.319","19.444","1109498.935","1060309.761"
"10","31","11","92","234","13","5","0.11","277.348","17.143","590408.168","559612.443"
"10","31","12","80","248","14","4.7","0.11","289.54","18.487","610525.61","579017.045"
"10","31","13","75","229","14","4.2","0.11","255.675","18.252","543071.423","513953.027"
"10","31","14","87","176","14","3.5","0.11","217.097","18.013","463430.592","437134.187"
"10","31","15","117","118","13","2.7","0.11","212.736","17.5","458185.17","432074.632"
"10","31","16","170","60","13","2","0.11","156.641","16.749","324228.103","302864.196"
"10","31","17","0","0","12","1.9","0.11","0","12","0","0"
"10","31","18","0","0","12","2.3","0.11","0","12","0","0"
"10","31","19","0","0","8","3.7","0.1","0","8","0","0"
"10","31","20","0","0","8","3.3","0.1","0","8","0","0"
"10","31","21","0","0","7","3","0.1","0","7","0","0"
"10","31","22","0","0","7","2.9","0.1","0","7","0","0"
"10","31","23","0","0","6","2.9","0.1","0","6","0","0"
"11","1","0","0","0","6","2.6","0.1","0","6","0","0"
"11","1","1","0","0","6","2.5","0.1","0","6","0","0"
"11","1","2","0","0","6","2.3","0.1","0","6","0","0"
"11","1","3","0","0","6","1.8","0.1","0","6","0","0"
"11","1","4","0","0","6","1.4","0.1","0","6","0","0"
"11","1","5","0","0","5","1.2","0.1","0","5","0","0"
"11","1","6","0","0","5","1.1","0.1","0","5","0","0"
"11","1","7","0","1","6","1.2","0.1","0.737","6.018","0","0"
"11","1","8","0","13","7","1.8","0.1","9.633","7.241","18831.844","8289.341"
"11","1","9","0","39","8","1.2","0.1","29.045","8.834","59316.977","47339.925"
"11","1","10","0","86","9","0.4","0.1","66.519","11.364","138134.94","123365.054"
"11","1","11","16","191","10","1","0.1","189.184","15.688","398689.048","374686.694"
"11","1","12","12","188","10","1.9","0.1","191.799","14.687","403503.531","379330.58"
"11","1","13","0","99","11","2.4","0.1","84.107","12.868","174661.797","158597.619"
"11","1","14","0","128","11","2.7","0.1","101.254","13.133","213007.99","195585.054"
"11","1","15","0","60","10","2.3","0.1","44.867","11.019","92561.906","79406.853"
"11","1","16","0","11","10","1.5","0.1","8.144","10.216","15123.802","4712.689"
"11","1","17","0","0","9","1.7","0.1","0","9","0","0"
"11","1","18","0","0","9","2.8","0.1","0","9","0","0"
"11","1","19","0","0","9","3.7","0.1","0","9","0","0"
"11","1","20","0","0","9","4","0.1","0","9","0","0"
"11","1","21","0","0","9","3.8","0.1","0","9","0","0"
"11","1","22","0","0","9","3.5","0.1","0","9","0","0"
"11","1","23","0","0","9","3.5","0.1","0","9","0","0"
"11","2","0","0","0","9","3.7","0.1","0","9","0","0"
"11","2","1","0","0","10","3.6","0.1","0","10","0","0"
"11","2","2","0","0","10","3.3","0.1","0","10","0","0"
"11","2","3","0","0","10","2.8","0.1","0","10","0","0"
"11","2","4","0","0","10","2.4","0.1","0","10","0","0"
"11","2","5","0","0","11","2","0.1","0","11","0","0"
"11","2","6","0","0","11","1.2","0.1","0","11","0","0"
"11","2","7","0","0","11","1","0.1","0","0","0","0"
"11","2","8","0","48","11","2.2","0.1","35.82","11.828","72581.827","60134.748"
"11","2","9","0","71","11","3.5","0.1","53.191","11.982","109937.854","96167.102"
"11","2","10","0","61","10","4.4","0.1","46.863","10.758","96235.191","82949.979"
"11","2","11","0","109","10","5.3","0.1","101.927","11.465","213349.155","195914.13"
"11","2","12","0","128","10","5.9","0.1","125.994","11.686","264019.353","244788.881"
"11","2","13","0","105","10","6.1","0.1","89.237","11.171","187039.204","170536.445"
"11","2","14","0","41","9","6.2","0.1","30.554","9.397","62228.124","50147.918"
"11","2","15","0","26","8","6.1","0.1","19.318","8.254","38925.564","27671.06"
"11","2","16","0","9","8","6","0.1","6.659","8.088","12340.641","2028.147"
"11","2","17","0","0","7","5.7","0.1","0","7","0","0"
"11","2","18","0","0","7","5.5","0.1","0","7","0","0"
"11","2","19","0","0","6","5.5","0.1","0","6","0","0"
"11","2","20","0","0","6","5.4","0.1","0","6","0","0"
"11","2","21","0","0","5","5.1","0.1","0","5","0","0"
"11","2","22","0","0","5","4.6","0.1","0","5","0","0"
"11","2","23","0","0","5","4.1","0.1","0","5","0","0"
"11","3","0","0","0","5","4.1","0.1","0","5","0","0"
"11","3","1","0","0","5","3.9","0.1","0","5","0","0"
"11","3","2","0","0","5","3.6","0.1","0","5","0","0"
"11","3","3","0","0","5","3.3","0.1","0","5","0","0"
"11","3","4","0","0","5","3","0.1","0","5","0","0"
"11","3","5","0","0","5","2.6","0.1","0","5","0","0"
"11","3","6","0","0","5","2.4","0.1","0","5","0","0"
"11","3","7","0","10","6","2.5","0.1","7.415","6.139","9441.744","0"
"11","3","8","0","57","7","2.7","0.1","44.936","7.946","93320.693","80138.753"
"11","3","9","0","86","8","2.5","0.1","66.206","9.447","139459.067","124642.262"
"11","3","10","0","136","9","2.2","0.1","108.141","11.498","228790.249","210808.085"
"11","3","11","23","195","10","1.9","0.1","196.526","14.812","416562.654","391926.967"
"11","3","12","14","189","10","1.6","0.1","193.688","15.047","407435.79","383123.503"
"11","3","13","0","144","11","1.6","0.1","123.805","14.235","259678.47","240601.813"
"11","3","14","2","137","11","1.5","0.1","111.146","13.975","234071.718","215902.411"
"11","3","15","0","74","10","1.4","0.1","58.14","11.593","120902.649","106743.372"
"11","3","16","470","37","8","1.2","0.1","231.031","14.592","487212.511","460073.418"
"11","3","17","0","0","6","1.3","0.1","0","6","0","0"
"11","3","18","0","0","5","1.6","0.1","0","5","0","0"
"11","3","19","0","0","5","1.7","0.1","0","5","0","0"
"11","3","20","0","0","4","1.9","0.1","0","4","0","0"
"11","3","21","0","0","4","2.1","0.1","0","4","0","0"
"11","3","22","0","0","3","2.2","0.1","0","3","0","0"
"11","3","23","0","0","3","2.2","0.1","0","3","0","0"
"11","4","0","0","0","3","2.1","0.1","0","3","0","0"
"11","4","1","0","0","4","2.8","0.1","0","4","0","0"
"11","4","2","0","0","5","4.2","0.1","0","5","0","0"
"11","4","3","0","0","5","4.5","0.1","0","5","0","0"
"11","4","4","0","0","6","4.1","0.1","0","6","0","0"
"11","4","5","0","0","7","3.7","0.1","0","7","0","0"
"11","4","6","0","0","7","3","0.1","0","7","0","0"
"11","4","7","0","1","7","3.5","0.1","0.737","7.012","0","0"
"11","4","8","0","57","8","3.5","0.1","45.218","8.834","93527.452","80338.186"
"11","4","9","0","39","9","2.1","0.1","29.043","9.685","59132.184","47161.679"
"11","4","10","0","109","10","1.2","0.1","85.034","12.439","177698.8","161527.009"
"11","4","11","0","126","11","1.3","0.1","117.882","14.293","245581.765","227004.61"
"11","4","12","0","121","10","2.5","0.1","119.049","12.588","248291.638","229618.462"
"11","4","13","0","19","9","4.3","0.1","15.912","9.261","31349.491","20363.438"
"11","4","14","0","90","8","5.9","0.1","68.523","8.921","144497.051","129501.73"
"11","4","15","0","16","7","6.7","0.1","11.868","7.146","23526.828","12817.963"
"11","4","16","0","16","6","6.4","0.1","11.868","6.149","22608.44","11932.117"
"11","4","17","0","0","6","6.2","0.1","0","6","0","0"
"11","4","18","0","0","6","7.3","0.1","0","6","0","0"
"11","4","19","0","0","6","8.7","0.1","0","6","0","0"
"11","4","20","0","0","6","9.2","0.1","0","6","0","0"
"11","4","21","0","0","5","9.1","0.1","0","5","0","0"
"11","4","22","0","0","5","9","0.1","0","5","0","0"
"11","4","23","0","0","5","8.6","0.1","0","5","0","0"
"11","5","0","0","0","4","8.1","0.1","0","4","0","0"
"11","5","1","0","0","4","7.7","0.1","0","4","0","0"
"11","5","2","0","0","3","7.4","0.1","0","3","0","0"
"11","5","3","0","0","3","6.9","0.1","0","3","0","0"
"11","5","4","0","0","3","6.5","0.1","0","3","0","0"
"11","5","5","0","0","2","6","0.1","0","2","0","0"
"11","5","6","0","0","1","5.5","0.1","0","1","0","0"
"11","5","7","256","18","1","5.4","0.1","76.153","1.933","109895.848","96126.585"
"11","5","8","660","47","3","6","0.1","426.046","8.689","966907.537","922770.942"
"11","5","9","816","60","5","6.8","0.1","647.73","12.957","1470029.824","1408065.607"
"11","5","10","866","72","6","7.1","0.1","618.791","13.361","1393028.569","1333792.812"
"11","5","11","909","70","7","7","0.1","563.054","13.757","1258309.029","1203846.921"
"11","5","12","905","71","8","6.9","0.1","543.531","14.587","1209109.088","1156390.329"
"11","5","13","863","73","9","6.8","0.1","579.733","16.104","1288389.536","1232861.556"
"11","5","14","532","114","10","6.6","0.1","484.346","16.065","1076646.426","1028621.346"
"11","5","15","309","95","10","5.8","0.1","339.994","14.647","753650.915","717070.851"
"11","5","16","0","4","9","5.2","0.1","2.954","9.043","5190.91","0"
"11","5","17","0","0","8","5.4","0.1","0","8","0","0"
"11","5","18","0","0","7","5.4","0.1","0","7","0","0"
"11","5","19","0","0","6","5.4","0.1","0","6","0","0"
"11","5","20","0","0","5","5.6","0.1","0","5","0","0"
"11","5","21","0","0","5","5.9","0.1","0","5","0","0"
"11","5","22","0","0","5","6","0.1","0","5","0","0"
"11","5","23","0","0","5","6","0.1","0","5","0","0"
"11","6","0","0","0","5","6","0.1","0","5","0","0"
"11","6","1","0","0","5","5.9","0.1","0","5","0","0"
"11","6","2","0","0","5","5.8","0.1","0","5","0","0"
"11","6","3","0","0","4","5.6","0.1","0","4","0","0"
"11","6","4","0","0","4","5.4","0.1","0","4","0","0"
"11","6","5","0","0","3","5.2","0.1","0","3","0","0"
"11","6","6","0","0","3","5.2","0.1","0","3","0","0"
"11","6","7","0","22","3","5.4","0.1","24.249","3.296","32930.336","21888.267"
"11","6","8","276","70","5","5.9","0.1","250.292","8.374","557691.216","528054.783"
"11","6","9","504","98","8","6.4","0.1","468.359","13.995","1050959.916","1003845.011"
"11","6","10","386","164","10","6.6","0.1","407.385","15.092","899394.739","857650.391"
"11","6","11","575","145","12","6.6","0.1","458.34","17.723","1001529.025","956165.654"
"11","6","12","884","69","13","6.3","0.1","526.676","19.797","1150187.677","1099556.739"
"11","6","13","836","75","14","5.8","0.1","562.961","21.688","1226420.873","1173088.689"
"11","6","14","795","65","15","5","0.1","608.919","24.169","1324726.88","1267911.323"
"11","6","15","695","51","14","3.6","0.1","548.25","24.028","1193647.436","1141476.545"
"11","6","16","455","30","11","2.3","0.1","197.869","15.446","409136.701","384764.145"
"11","6","17","0","0","9","2","0.1","0","9","0","0"
"11","6","18","0","0","8","2","0.1","0","8","0","0"
"11","6","19","0","0","8","2.2","0.1","0","8","0","0"
"11","6","20","0","0","7","2.3","0.1","0","7","0","0"
"11","6","21","0","0","7","2.4","0.1","0","7","0","0"
"11","6","22","0","0","6","2.5","0.1","0","6","0","0"
"11","6","23","0","0","6","2.6","0.1","0","6","0","0"
"11","7","0","0","0","6","3","0.1","0","6","0","0"
"11","7","1","0","0","6","3.6","0.1","0","6","0","0"
"11","7","2","0","0","6","4.4","0.1","0","6","0","0"
"11","7","3","0","0","7","5","0.1","0","7","0","0"
"11","7","4","0","0","7","5","0.1","0","7","0","0"
"11","7","5","0","0","7","4.7","0.1","0","7","0","0"
"11","7","6","0","0","7","4.5","0.1","0","7","0","0"
"11","7","7","0","8","7","4.4","0.1","6.29","7.087","7924.953","0"
"11","7","8","63","75","8","4.6","0.1","108.545","9.712","232476.068","214363.301"
"11","7","9","123","139","10","5.3","0.1","225.553","13.265","493836.061","466462.27"
"11","7","10","458","147","11","6.1","0.1","433.725","16.723","955033.765","911317.905"
"11","7","11","873","74","12","6.6","0.1","540.608","18.76","1186901.956","1134970.084"
"11","7","12","645","126","12","6.7","0.1","458.575","17.665","1001240.379","955887.236"
"11","7","13","845","77","11","6.7","0.1","566.781","18.018","1251307.435","1197093.422"
"11","7","14","802","68","10","6.6","0.1","613.762","17.693","1366498.169","1308202.49"
"11","7","15","701","55","9","6.1","0.1","549.869","16.276","1230074.795","1176613.139"
"11","7","16","409","34","8","5.3","0.1","193.111","10.754","403246.501","379082.658"
"11","7","17","0","0","7","5.2","0.1","0","7","0","0"
"11","7","18","0","0","6","5.7","0.1","0","6","0","0"
"11","7","19","0","0","5","5.7","0.1","0","5","0","0"
"11","7","20","0","0","5","5.4","0.1","0","5","0","0"
"11","7","21","0","0","4","5.4","0.1","0","4","0","0"
"11","7","22","0","0","4","5.6","0.1","0","4","0","0"
"11","7","23","0","0","3","5.6","0.1","0","3","0","0"
"11","8","0","0","0","2","5.1","0.1","0","2","0","0"
"11","8","1","0","0","2","4.6","0.1","0","2","0","0"
"11","8","2","0","0","2","4.4","0.1","0","2","0","0"
"11","8","3","0","0","1","4.2","0.1","0","1","0","0"
"11","8","4","0","0","1","3.9","0.1","0","1","0","0"
"11","8","5","0","0","1","3.6","0.1","0","1","0","0"
"11","8","6","0","0","1","3.6","0.1","0","1","0","0"
"11","8","7","0","21","1","4.1","0.1","16.512","1.239","22289.307","11624.292"
"11","8","8","571","53","2","4.9","0.1","374.708","7.699","847657.582","807746.488"
"11","8","9","556","86","3","5.3","0.1","494.074","10.17","1125410.156","1075657.183"
"11","8","10","815","82","3","5.4","0.1","588.826","11.433","1333984.217","1276840.636"
"11","8","11","580","139","4","5.5","0.1","450.281","10.356","1010057.181","964391.623"
"11","8","12","0","105","4","5.5","0.1","103.228","5.447","220369.128","202685.358"
"11","8","13","76","199","5","5.4","0.1","223.535","8.186","492133.963","464820.484"
"11","8","14","19","142","4","5.3","0.1","127.971","5.848","280193.879","260390.28"
"11","8","15","83","102","4","5","0.1","166.028","6.493","368317.156","345390.999"
"11","8","16","0","9","3","4.4","0.1","6.66","3.106","12304.04","1992.843"
"11","8","17","0","0","2","3.9","0.1","0","2","0","0"
"11","8","18","0","0","2","3.9","0.1","0","2","0","0"
"11","8","19","0","0","1","4.1","0.1","0","1","0","0"
"11","8","20","0","0","1","4.1","0.1","0","1","0","0"
"11","8","21","0","0","0","4","0.1","0","0","0","0"
"11","8","22","0","0","0","3.9","0.1","0","0","0","0"
"11","8","23","0","0","0","3.8","0.1","0","0","0","0"
"11","9","0","0","0","0","3.4","0.1","0","0","0","0"
